,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list
192,5a84af5e7408e459cf241939,polishMiniLotto_3892,1.0,NORMAL,"6,15,35,37,42","['6', '15', '35', '37', '42']"
193,5a84af5e7408e459cf241939,polishMiniLotto_3892,2.0,NORMAL,"2,7,8,18,34","['2', '7', '8', '18', '34']"
194,5a84af5e7408e459cf241939,polishMiniLotto_3892,3.0,NORMAL,"5,25,31,38,42","['5', '25', '31', '38', '42']"
195,5a84af5e7408e459cf241939,polishMiniLotto_3892,4.0,NORMAL,"3,17,19,22,32","['3', '17', '19', '22', '32']"
196,5a84af5e7408e459cf241939,polishMiniLotto_3892,5.0,NORMAL,"5,7,19,26,32","['5', '7', '19', '26', '32']"
197,5a86bd74ea3e061f312348d9,polishMiniLotto_3892,1.0,NORMAL,"8,16,24,38,42","['8', '16', '24', '38', '42']"
198,5a89bf55c8ebd96bf62ff1ed,polishMiniLotto_3892,1.0,NORMAL,"2,9,22,29,40","['2', '9', '22', '29', '40']"
199,5a89bf55c8ebd96bf62ff1ed,polishMiniLotto_3892,2.0,NORMAL,"1,16,25,28,40","['1', '16', '25', '28', '40']"
200,5a99ce7b7408e457fe9c3f05,polishMiniLotto_3892,1.0,NORMAL,"16,19,23,37,38","['16', '19', '23', '37', '38']"
201,5aaab9b7c8ebd90977b9268b,polishMiniLotto_3892,1.0,NORMAL,"2,3,5,25,30","['2', '3', '5', '25', '30']"
202,5ab25793457dbd31033d876f,polishMiniLotto_3892,1.0,NORMAL,"4,9,14,20,24","['4', '9', '14', '20', '24']"
203,5ab2ebfb3e0e0b2445da87c8,polishMiniLotto_3892,1.0,NORMAL,"8,16,18,21,28","['8', '16', '18', '21', '28']"
204,5abd4d62f6c6963540ca8fcd,polishMiniLotto_3892,1.0,NORMAL,"4,11,23,26,28","['4', '11', '23', '26', '28']"
205,5abf5d0cf6c69615825b5b99,polishMiniLotto_3892,1.0,NORMAL,"2,14,15,23,40","['2', '14', '15', '23', '40']"
206,5ac9df997408e4698d8e1768,polishMiniLotto_3892,1.0,NORMAL,"3,9,13,26,29","['3', '9', '13', '26', '29']"
207,5ae49913ea3e0616c6943ed2,polishMiniLotto_3892,1.0,NORMAL,"4,12,21,24,31","['4', '12', '21', '24', '31']"
208,5ae5bc6bee01ea2454dc4f68,polishMiniLotto_3892,1.0,NORMAL,"21,29,35,39,40","['21', '29', '35', '39', '40']"
209,5ae5bc6bee01ea2454dc4f68,polishMiniLotto_3892,2.0,NORMAL,"10,25,36,38,42","['10', '25', '36', '38', '42']"
210,5ae63ae2ea3e0616c696280e,polishMiniLotto_3892,1.0,NORMAL,"7,13,18,28,31","['7', '13', '18', '28', '31']"
211,5ae9d98f3e0e0b15a1b22a4b,polishMiniLotto_3892,1.0,NORMAL,"8,17,20,21,38","['8', '17', '20', '21', '38']"
212,5aec7d44ea3e064375fb4289,polishMiniLotto_3892,1.0,NORMAL,"4,12,33,36,42","['4', '12', '33', '36', '42']"
213,5aec7d44ea3e064375fb4289,polishMiniLotto_3892,2.0,NORMAL,"2,17,21,40,42","['2', '17', '21', '40', '42']"
214,5aec7d44ea3e064375fb4289,polishMiniLotto_3892,3.0,NORMAL,"9,16,27,35,40","['9', '16', '27', '35', '40']"
215,5af32e18b19ad31abb317413,polishMiniLotto_3892,1.0,NORMAL,"3,13,19,23,40","['3', '13', '19', '23', '40']"
216,5afc56bc9abd3c547a4fc0b0,polishMiniLotto_3892,1.0,NORMAL,"2,13,16,18,27","['2', '13', '16', '18', '27']"
217,5afd57f42763ab28eafe0eeb,polishMiniLotto_3892,1.0,NORMAL,"4,16,23,28,36","['4', '16', '23', '28', '36']"
218,5b002162b9b5ab5f7798154d,polishMiniLotto_3892,1.0,S0700,"11,13,15,18,21,28,40","['11', '13', '15', '18', '21', '28', '40']"
219,5b05bca7b19ad323fa5f0bf2,polishMiniLotto_3892,1.0,NORMAL,"7,23,27,30,35","['7', '23', '27', '30', '35']"
220,5b07f56a2763ab23bb6db06d,polishMiniLotto_3892,1.0,NORMAL,"5,18,27,29,30","['5', '18', '27', '29', '30']"
221,5b0ae2edb19ad30d1d6b5b60,polishMiniLotto_3892,1.0,NORMAL,"4,22,33,39,41","['4', '22', '33', '39', '41']"
222,5b22b1ebea3e0628a591591e,polishMiniLotto_3892,1.0,NORMAL,"2,6,18,21,32","['2', '6', '18', '21', '32']"
223,5b2811413e0e0b4c6f9b479f,polishMiniLotto_3892,1.0,NORMAL,"10,18,26,29,31","['10', '18', '26', '29', '31']"
224,5b2df612eb8ebf1f06d430a6,polishMiniLotto_3892,1.0,NORMAL,"10,21,26,31,34","['10', '21', '26', '31', '34']"
225,5b362e30457dbd234d4d9cef,polishMiniLotto_3892,1.0,NORMAL,"7,16,28,36,41","['7', '16', '28', '36', '41']"
226,5b40f8b8ee01ea14a0b4ca03,polishMiniLotto_3892,1.0,NORMAL,"2,6,21,29,41","['2', '6', '21', '29', '41']"
227,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,1.0,NORMAL,"12,21,26,32,36","['12', '21', '26', '32', '36']"
228,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,2.0,NORMAL,"12,13,26,36,38","['12', '13', '26', '36', '38']"
229,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,3.0,NORMAL,"3,4,16,21,39","['3', '4', '16', '21', '39']"
230,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,4.0,NORMAL,"4,12,17,29,31","['4', '12', '17', '29', '31']"
231,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,5.0,NORMAL,"8,17,29,30,37","['8', '17', '29', '30', '37']"
232,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,6.0,NORMAL,"8,12,14,27,32","['8', '12', '14', '27', '32']"
233,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,7.0,NORMAL,"4,5,9,18,26","['4', '5', '9', '18', '26']"
234,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,8.0,NORMAL,"2,4,5,20,22","['2', '4', '5', '20', '22']"
235,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,9.0,NORMAL,"6,9,19,32,39","['6', '9', '19', '32', '39']"
236,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,10.0,NORMAL,"13,22,26,29,38","['13', '22', '26', '29', '38']"
237,5b412d5a3e0e0b50f5704578,polishMiniLotto_3892,11.0,NORMAL,"9,18,31,33,36","['9', '18', '31', '33', '36']"
238,5b45c4af7408e4134bd59a4d,polishMiniLotto_3892,1.0,NORMAL,"10,20,21,29,39","['10', '20', '21', '29', '39']"
239,5b522bc215b07f374a2a59e6,polishMiniLotto_3892,1.0,NORMAL,"8,17,20,25,34","['8', '17', '20', '25', '34']"
240,5b522bc215b07f374a2a59e6,polishMiniLotto_3892,2.0,NORMAL,"13,21,24,30,37","['13', '21', '24', '30', '37']"
241,5b55b958c8ebd90b039efa65,polishMiniLotto_3892,1.0,NORMAL,"23,24,32,38,40","['23', '24', '32', '38', '40']"
242,5b5a096c3e0e0b7d0cb9d8b8,polishMiniLotto_3892,1.0,NORMAL,"7,16,22,35,36","['7', '16', '22', '35', '36']"
243,5b640b93eb8ebf17b23b624c,polishMiniLotto_3892,1.0,NORMAL,"11,21,25,29,30","['11', '21', '25', '29', '30']"
244,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,1.0,NORMAL,"3,14,17,23,32","['3', '14', '17', '23', '32']"
245,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,2.0,NORMAL,"7,14,21,27,38","['7', '14', '21', '27', '38']"
246,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,3.0,NORMAL,"14,17,27,35,36","['14', '17', '27', '35', '36']"
247,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,4.0,NORMAL,"3,7,21,24,37","['3', '7', '21', '24', '37']"
248,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,5.0,NORMAL,"10,12,16,20,40","['10', '12', '16', '20', '40']"
249,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,6.0,NORMAL,"7,13,16,38,39","['7', '13', '16', '38', '39']"
250,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,7.0,NORMAL,"3,17,21,32,36","['3', '17', '21', '32', '36']"
251,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,8.0,NORMAL,"7,14,17,22,27","['7', '14', '17', '22', '27']"
252,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,9.0,NORMAL,"5,16,22,28,30","['5', '16', '22', '28', '30']"
253,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,10.0,NORMAL,"2,11,17,19,40","['2', '11', '17', '19', '40']"
254,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,11.0,NORMAL,"4,16,22,26,38","['4', '16', '22', '26', '38']"
255,5b6572d39abd3c386d9fa309,polishMiniLotto_3892,12.0,NORMAL,"9,11,20,27,29","['9', '11', '20', '27', '29']"
256,5b65cd6cb19ad33d9ae85543,polishMiniLotto_3892,1.0,NORMAL,"4,27,30,32,35","['4', '27', '30', '32', '35']"
257,5b69ea412763ab71eb2d006a,polishMiniLotto_3892,1.0,NORMAL,"7,8,23,30,33","['7', '8', '23', '30', '33']"
258,5b6ed0619abd3c0f137dc614,polishMiniLotto_3892,1.0,NORMAL,"2,9,28,36,38","['2', '9', '28', '36', '38']"
259,5b704f87eab10032b2517db2,polishMiniLotto_3892,1.0,NORMAL,"6,20,31,34,40","['6', '20', '31', '34', '40']"
260,5b705c90b19ad346a2929c3e,polishMiniLotto_3892,1.0,NORMAL,"3,6,19,26,31","['3', '6', '19', '26', '31']"
261,5b705c90b19ad346a2929c3e,polishMiniLotto_3892,2.0,NORMAL,"11,22,29,32,35","['11', '22', '29', '32', '35']"
262,5b82866a2763ab30385a185a,polishMiniLotto_3892,1.0,S0600,"6,13,23,27,32,34","['6', '13', '23', '27', '32', '34']"
263,5b86b23cb9b5ab6184489bf5,polishMiniLotto_3892,1.0,NORMAL,"2,9,18,24,36","['2', '9', '18', '24', '36']"
264,5b9121099abd3c5340fbbba9,polishMiniLotto_3892,1.0,NORMAL,"8,21,23,26,40","['8', '21', '23', '26', '40']"
265,5bab4b46c689fe620ec12348,polishMiniLotto_3892,1.0,NORMAL,"3,5,11,19,31","['3', '5', '11', '19', '31']"
266,5bae7cad15b07f629c367c88,polishMiniLotto_3892,1.0,NORMAL,"4,14,20,22,30","['4', '14', '20', '22', '30']"
267,5bae87e5f6c6960edcbcc006,polishMiniLotto_3892,1.0,NORMAL,"2,8,19,31,37","['2', '8', '19', '31', '37']"
268,5bba36e7c689fe24702ef7ac,polishMiniLotto_3892,1.0,NORMAL,"1,10,12,17,24","['1', '10', '12', '17', '24']"
269,5bba5c052763ab5d3e415e6a,polishMiniLotto_3892,1.0,NORMAL,"2,16,22,26,41","['2', '16', '22', '26', '41']"
270,5bdcd7230e49957d881c66a0,polishMiniLotto_3892,1.0,NORMAL,"10,19,31,32,41","['10', '19', '31', '32', '41']"
271,5bdf1a2315b07f624bde6b18,polishMiniLotto_3892,1.0,NORMAL,"10,24,27,33,37","['10', '24', '27', '33', '37']"
272,5bdf1a2315b07f624bde6b18,polishMiniLotto_3892,2.0,NORMAL,"20,26,33,37,41","['20', '26', '33', '37', '41']"
273,5be3ff855c9c2d6ae552715a,polishMiniLotto_3892,1.0,NORMAL,"2,6,18,21,32","['2', '6', '18', '21', '32']"
274,5be735b915b07f7baa1d6b05,polishMiniLotto_3892,1.0,NORMAL,"3,5,11,19,31","['3', '5', '11', '19', '31']"
275,5bef26d5a38cb65a59a5f1c4,polishMiniLotto_3892,1.0,NORMAL,"7,16,27,31,40","['7', '16', '27', '31', '40']"
276,5bf19a594a80181747118878,polishMiniLotto_3892,1.0,NORMAL,"3,5,15,20,25","['3', '5', '15', '20', '25']"
277,5bf19a594a80181747118878,polishMiniLotto_3892,2.0,NORMAL,"3,15,20,30,33","['3', '15', '20', '30', '33']"
278,5bf19a594a80181747118878,polishMiniLotto_3892,3.0,NORMAL,"10,21,30,33,38","['10', '21', '30', '33', '38']"
279,5bf19a594a80181747118878,polishMiniLotto_3892,4.0,NORMAL,"2,9,10,19,40","['2', '9', '10', '19', '40']"
280,5c138d98eb8ebf5b5aaa2b77,polishMiniLotto_3892,1.0,NORMAL,"7,16,23,35,39","['7', '16', '23', '35', '39']"
281,5c1c0b74b19ad3704f12297d,polishMiniLotto_3892,1.0,NORMAL,"3,7,15,19,35","['3', '7', '15', '19', '35']"
282,5c1c0b74b19ad3704f12297d,polishMiniLotto_3892,2.0,NORMAL,"11,23,29,30,40","['11', '23', '29', '30', '40']"
283,5c1fd1ecc8ebd944b9eae8aa,polishMiniLotto_3892,1.0,NORMAL,"5,11,19,23,37","['5', '11', '19', '23', '37']"
284,5c1fd1ecc8ebd944b9eae8aa,polishMiniLotto_3892,2.0,NORMAL,"14,23,25,29,34","['14', '23', '25', '29', '34']"
285,5c1fd1ecc8ebd944b9eae8aa,polishMiniLotto_3892,3.0,NORMAL,"6,9,10,24,30","['6', '9', '10', '24', '30']"
286,5c1fd1ecc8ebd944b9eae8aa,polishMiniLotto_3892,4.0,NORMAL,"2,8,28,32,36","['2', '8', '28', '32', '36']"
287,5c25eadfeab100563c417f15,polishMiniLotto_3892,1.0,NORMAL,"5,7,9,24,29","['5', '7', '9', '24', '29']"
288,5c25eadfeab100563c417f15,polishMiniLotto_3892,2.0,NORMAL,"3,8,15,34,41","['3', '8', '15', '34', '41']"
289,5c2769b4b8a0f9132037026c,polishMiniLotto_3892,1.0,NORMAL,"10,22,24,38,42","['10', '22', '24', '38', '42']"
290,5c28a43415b888325556fe2c,polishMiniLotto_3892,1.0,NORMAL,"7,13,21,23,34","['7', '13', '21', '23', '34']"
291,5c28a43415b888325556fe2c,polishMiniLotto_3892,2.0,NORMAL,"8,10,15,18,32","['8', '10', '15', '18', '32']"
292,5c31c98c3e0e0b69035aed92,polishMiniLotto_3892,1.0,NORMAL,"5,13,21,27,28","['5', '13', '21', '27', '28']"
293,5c36745c0e4995462873b7c2,polishMiniLotto_3892,1.0,NORMAL,"10,12,25,26,29","['10', '12', '25', '26', '29']"
294,5c421afe3bc34e6dc76b11fd,polishMiniLotto_3892,1.0,NORMAL,"7,24,28,30,39","['7', '24', '28', '30', '39']"
295,5c435891c689fe6787ffb6c7,polishMiniLotto_3892,1.0,NORMAL,"9,12,16,35,37","['9', '12', '16', '35', '37']"
296,5c4358c5c689fe6787ffb799,polishMiniLotto_3892,1.0,NORMAL,"8,15,19,21,34","['8', '15', '19', '21', '34']"
297,5c462bc9b19ad3601e9dd270,polishMiniLotto_3892,1.0,NORMAL,"1,8,12,16,21","['1', '8', '12', '16', '21']"
298,5c48a9925f14310aa7717d7b,polishMiniLotto_3892,1.0,NORMAL,"1,7,24,37,41","['1', '7', '24', '37', '41']"
299,5c48a9925f14310aa7717d7b,polishMiniLotto_3892,2.0,NORMAL,"1,6,9,27,29","['1', '6', '9', '27', '29']"
300,5c4dd153eab100020246d2d6,polishMiniLotto_3892,1.0,NORMAL,"7,13,21,27,28","['7', '13', '21', '27', '28']"
301,5c4dd153eab100020246d2d6,polishMiniLotto_3892,2.0,NORMAL,"8,9,10,31,40","['8', '9', '10', '31', '40']"
302,5c4dd153eab100020246d2d6,polishMiniLotto_3892,3.0,NORMAL,"19,26,31,32,33","['19', '26', '31', '32', '33']"
303,5c5fd09b080d6f000bc4e1bf,polishMiniLotto_3892,1.0,NORMAL,"27,31,34,38,42","['27', '31', '34', '38', '42']"
304,5c5fd09b080d6f000bc4e1bf,polishMiniLotto_3892,2.0,NORMAL,"12,16,35,37,41","['12', '16', '35', '37', '41']"
305,5c60e681119356000b5648bd,polishMiniLotto_3892,1.0,NORMAL,"5,9,18,22,36","['5', '9', '18', '22', '36']"
306,5c635c5a94b3e1000b467e38,polishMiniLotto_3892,1.0,NORMAL,"5,21,23,27,40","['5', '21', '23', '27', '40']"
307,5c635c5a94b3e1000b467e38,polishMiniLotto_3892,3.0,NORMAL,"6,17,19,29,34","['6', '17', '19', '29', '34']"
308,5c635c5a94b3e1000b467e38,polishMiniLotto_3892,5.0,NORMAL,"10,12,18,29,39","['10', '12', '18', '29', '39']"
309,5c635c5a94b3e1000b467e38,polishMiniLotto_3892,7.0,NORMAL,"2,10,28,29,42","['2', '10', '28', '29', '42']"
310,5c635c5a94b3e1000b467e38,polishMiniLotto_3892,9.0,NORMAL,"3,5,10,25,29","['3', '5', '10', '25', '29']"
311,5c691de3980701000bd72534,polishMiniLotto_3892,1.0,NORMAL,"14,24,33,37,41","['14', '24', '33', '37', '41']"
312,5c6bf936caa1c8000b2b0c6e,polishMiniLotto_3892,1.0,NORMAL,"3,8,17,23,25","['3', '8', '17', '23', '25']"
313,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,1.0,NORMAL,"2,3,24,35,36","['2', '3', '24', '35', '36']"
314,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,2.0,NORMAL,"7,10,17,23,34","['7', '10', '17', '23', '34']"
315,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,3.0,NORMAL,"5,9,26,28,34","['5', '9', '26', '28', '34']"
316,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,4.0,NORMAL,"9,18,22,23,37","['9', '18', '22', '23', '37']"
317,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,5.0,NORMAL,"1,5,7,16,20","['1', '5', '7', '16', '20']"
318,5c70865aaaf767000ccd3f34,polishMiniLotto_3892,6.0,NORMAL,"4,7,18,21,36","['4', '7', '18', '21', '36']"
319,5c7506dbb7b4ee000cdb4027,polishMiniLotto_3892,1.0,NORMAL,"3,8,12,18,21","['3', '8', '12', '18', '21']"
320,5c7548c73f3051000cab46c7,polishMiniLotto_3892,1.0,NORMAL,"4,13,26,33,35","['4', '13', '26', '33', '35']"
321,5c79bee2879f91000c3a3c37,polishMiniLotto_3892,1.0,NORMAL,"3,7,11,21,22","['3', '7', '11', '21', '22']"
322,5c7b77cc3471ba000d9dd547,polishMiniLotto_3892,1.0,NORMAL,"1,6,10,12,40","['1', '6', '10', '12', '40']"
323,5c7b77cc3471ba000d9dd547,polishMiniLotto_3892,2.0,NORMAL,"2,17,36,39,41","['2', '17', '36', '39', '41']"
324,5c7b77cc3471ba000d9dd547,polishMiniLotto_3892,3.0,NORMAL,"4,10,15,20,27","['4', '10', '15', '20', '27']"
325,5c7b77cc3471ba000d9dd547,polishMiniLotto_3892,4.0,NORMAL,"2,7,9,11,13","['2', '7', '9', '11', '13']"
326,5c7bcc91732280000c83a444,polishMiniLotto_3892,1.0,NORMAL,"4,9,21,30,36","['4', '9', '21', '30', '36']"
327,5c80a79b072510000c495056,polishMiniLotto_3892,1.0,NORMAL,"14,16,20,24,27","['14', '16', '20', '24', '27']"
328,5c80a79b072510000c495056,polishMiniLotto_3892,2.0,NORMAL,"2,5,17,27,29","['2', '5', '17', '27', '29']"
329,5c8a001c7e07cf000c302f01,polishMiniLotto_3892,1.0,NORMAL,"1,8,10,14,29","['1', '8', '10', '14', '29']"
330,5c8a001c7e07cf000c302f01,polishMiniLotto_3892,2.0,NORMAL,"8,11,20,32,41","['8', '11', '20', '32', '41']"
331,5c8a001c7e07cf000c302f01,polishMiniLotto_3892,3.0,NORMAL,"9,20,25,31,39","['9', '20', '25', '31', '39']"
332,5c8a001c7e07cf000c302f01,polishMiniLotto_3892,4.0,NORMAL,"10,11,20,31,32","['10', '11', '20', '31', '32']"
333,5c8d72a85cbd58000c04cc5f,polishMiniLotto_3892,1.0,NORMAL,"2,7,13,16,39","['2', '7', '13', '16', '39']"
334,5c8d72a85cbd58000c04cc5f,polishMiniLotto_3892,2.0,NORMAL,"4,18,32,33,34","['4', '18', '32', '33', '34']"
335,5c8d72a85cbd58000c04cc5f,polishMiniLotto_3892,3.0,NORMAL,"5,18,24,26,30","['5', '18', '24', '26', '30']"
336,5c8d72a85cbd58000c04cc5f,polishMiniLotto_3892,4.0,NORMAL,"4,12,21,23,25","['4', '12', '21', '23', '25']"
337,5c8d72a85cbd58000c04cc5f,polishMiniLotto_3892,5.0,NORMAL,"6,12,14,15,23","['6', '12', '14', '15', '23']"
338,5c8f8ccdfdda1f000cf0c383,polishMiniLotto_3892,1.0,NORMAL,"3,22,35,36,42","['3', '22', '35', '36', '42']"
339,5c939474b23b3a000c03068c,polishMiniLotto_3892,1.0,NORMAL,"5,9,20,32,41","['5', '9', '20', '32', '41']"
340,5c97b88650c468000cf3e43d,polishMiniLotto_3892,1.0,NORMAL,"2,11,26,27,30","['2', '11', '26', '27', '30']"
341,5c97b88650c468000cf3e43d,polishMiniLotto_3892,2.0,NORMAL,"13,14,21,34,36","['13', '14', '21', '34', '36']"
342,5c97b88650c468000cf3e43d,polishMiniLotto_3892,3.0,NORMAL,"9,13,19,29,31","['9', '13', '19', '29', '31']"
343,5c97b88650c468000cf3e43d,polishMiniLotto_3892,4.0,NORMAL,"3,4,15,29,30","['3', '4', '15', '29', '30']"
344,5c97b88650c468000cf3e43d,polishMiniLotto_3892,5.0,NORMAL,"9,14,19,30,37","['9', '14', '19', '30', '37']"
345,5c97b88650c468000cf3e43d,polishMiniLotto_3892,6.0,NORMAL,"3,5,18,22,30","['3', '5', '18', '22', '30']"
346,5c97b88650c468000cf3e43d,polishMiniLotto_3892,7.0,NORMAL,"24,29,30,38,40","['24', '29', '30', '38', '40']"
347,5c97b88650c468000cf3e43d,polishMiniLotto_3892,8.0,NORMAL,"10,18,22,26,39","['10', '18', '22', '26', '39']"
348,5c97b88650c468000cf3e43d,polishMiniLotto_3892,9.0,NORMAL,"25,26,30,35,36","['25', '26', '30', '35', '36']"
349,5c97b88650c468000cf3e43d,polishMiniLotto_3892,10.0,NORMAL,"11,19,22,37,38","['11', '19', '22', '37', '38']"
350,5c97b88650c468000cf3e43d,polishMiniLotto_3892,11.0,NORMAL,"2,6,25,29,31","['2', '6', '25', '29', '31']"
351,5c97b88650c468000cf3e43d,polishMiniLotto_3892,12.0,NORMAL,"17,24,34,36,37","['17', '24', '34', '36', '37']"
352,5c9a3cd08652e9000cd83ee9,polishMiniLotto_3892,1.0,NORMAL,"2,11,26,27,30","['2', '11', '26', '27', '30']"
353,5c9b50c6c186e8000cadd925,polishMiniLotto_3892,1.0,NORMAL,"1,10,16,21,25","['1', '10', '16', '21', '25']"
354,5c9cf25029636b000cef28d4,polishMiniLotto_3892,1.0,NORMAL,"3,4,28,37,41","['3', '4', '28', '37', '41']"
355,5c9e88e1d8b3e8000ce65c11,polishMiniLotto_3892,1.0,NORMAL,"2,9,12,16,29","['2', '9', '12', '16', '29']"
356,5ca260b0a6cf30000ca5e8f4,polishMiniLotto_3892,1.0,NORMAL,"8,10,20,24,31","['8', '10', '20', '24', '31']"
357,5ca8fc27c8e834000c524022,polishMiniLotto_3892,1.0,NORMAL,"8,14,17,20,23","['8', '14', '17', '20', '23']"
358,5ca8fc27c8e834000c524022,polishMiniLotto_3892,2.0,NORMAL,"5,13,25,31,39","['5', '13', '25', '31', '39']"
359,5cab5bc6449c5e000c944466,polishMiniLotto_3892,1.0,NORMAL,"14,27,35,37,42","['14', '27', '35', '37', '42']"
360,5cadc2ec9db554000c19cbf2,polishMiniLotto_3892,1.0,NORMAL,"3,12,19,21,36","['3', '12', '19', '21', '36']"
361,5cb8e171a49e68000caca09a,polishMiniLotto_3892,1.0,NORMAL,"10,27,28,36,42","['10', '27', '28', '36', '42']"
362,5cbc149da8d8a5000cb80cbd,polishMiniLotto_3892,1.0,NORMAL,"4,9,19,27,30","['4', '9', '19', '27', '30']"
363,5cbc575fd2c93d000c0c6343,polishMiniLotto_3892,1.0,NORMAL,"8,16,19,32,39","['8', '16', '19', '32', '39']"
364,5cbc575fd2c93d000c0c6343,polishMiniLotto_3892,2.0,NORMAL,"3,14,21,29,41","['3', '14', '21', '29', '41']"
365,5cbc575fd2c93d000c0c6343,polishMiniLotto_3892,3.0,NORMAL,"9,18,27,36,42","['9', '18', '27', '36', '42']"
366,5cbc9e0848e115000ce3b851,polishMiniLotto_3892,1.0,NORMAL,"1,14,20,31,33","['1', '14', '20', '31', '33']"
367,5cbd49f3c6f6bf000ca0ddf4,polishMiniLotto_3892,1.0,NORMAL,"12,18,22,32,38","['12', '18', '22', '32', '38']"
368,5cbd49f3c6f6bf000ca0ddf4,polishMiniLotto_3892,2.0,NORMAL,"11,17,24,28,35","['11', '17', '24', '28', '35']"
369,5cc1689d9167c3000c2b4096,polishMiniLotto_3892,1.0,NORMAL,"9,11,20,25,30","['9', '11', '20', '25', '30']"
370,5cc1689d9167c3000c2b4096,polishMiniLotto_3892,2.0,NORMAL,"2,13,20,26,38","['2', '13', '20', '26', '38']"
371,5cc36391b3bf2a000c4d73d9,polishMiniLotto_3892,1.0,NORMAL,"3,5,16,17,24","['3', '5', '16', '17', '24']"
372,5cc37d8c0e4c3f000cccaffd,polishMiniLotto_3892,1.0,S0600,"4,11,24,31,37,41","['4', '11', '24', '31', '37', '41']"
373,5cc3f409b3bf2a000c4e261c,polishMiniLotto_3892,1.0,NORMAL,"3,5,14,19,22","['3', '5', '14', '19', '22']"
374,5cc46aafee53fc000c8265cd,polishMiniLotto_3892,1.0,NORMAL,"3,17,27,34,38","['3', '17', '27', '34', '38']"
375,5cc46aafee53fc000c8265cd,polishMiniLotto_3892,2.0,NORMAL,"5,6,11,31,36","['5', '6', '11', '31', '36']"
376,5cc70f82879845000c9d993f,polishMiniLotto_3892,1.0,S0600,"6,8,17,32,35,41","['6', '8', '17', '32', '35', '41']"
377,5cc9d81683bbff000c4b53b0,polishMiniLotto_3892,1.0,NORMAL,"11,18,20,28,30","['11', '18', '20', '28', '30']"
378,5ccd3a475499e6000c702175,polishMiniLotto_3892,1.0,NORMAL,"3,5,6,9,30","['3', '5', '6', '9', '30']"
379,5cd2cdb1c64238000caf9671,polishMiniLotto_3892,1.0,NORMAL,"2,17,20,32,36","['2', '17', '20', '32', '36']"
380,5cd579441d3e3b000cc7a869,polishMiniLotto_3892,1.0,NORMAL,"6,10,19,36,41","['6', '10', '19', '36', '41']"
381,5cd5ef8f668093000ce8c89c,polishMiniLotto_3892,1.0,NORMAL,"1,7,17,20,39","['1', '7', '17', '20', '39']"
382,5cd5ef8f668093000ce8c89c,polishMiniLotto_3892,2.0,NORMAL,"8,12,20,28,29","['8', '12', '20', '28', '29']"
383,5cd6ac6d668093000ceab6a5,polishMiniLotto_3892,1.0,NORMAL,"11,13,37,40,41","['11', '13', '37', '40', '41']"
384,5cd8316e59c8ab000cfb77bb,polishMiniLotto_3892,1.0,NORMAL,"11,14,21,30,41","['11', '14', '21', '30', '41']"
385,5cd8316e59c8ab000cfb77bb,polishMiniLotto_3892,2.0,NORMAL,"8,13,28,31,33","['8', '13', '28', '31', '33']"
386,5cd8316e59c8ab000cfb77bb,polishMiniLotto_3892,3.0,NORMAL,"2,20,35,36,42","['2', '20', '35', '36', '42']"
387,5cd854a1969856000c2a2f16,polishMiniLotto_3892,1.0,NORMAL,"4,7,12,17,26","['4', '7', '12', '17', '26']"
388,5cdaff4e5e212a000c1cd680,polishMiniLotto_3892,1.0,NORMAL,"17,20,31,40,42","['17', '20', '31', '40', '42']"
389,5cdaff4e5e212a000c1cd680,polishMiniLotto_3892,2.0,NORMAL,"7,8,15,26,33","['7', '8', '15', '26', '33']"
390,5cdb5976e72402000ccf0545,polishMiniLotto_3892,1.0,NORMAL,"1,13,14,18,25","['1', '13', '14', '18', '25']"
391,5cddc2e71613c4000c7c6aeb,polishMiniLotto_3892,1.0,NORMAL,"3,10,18,25,34","['3', '10', '18', '25', '34']"
